gameinfo,year,id,team,inning1,inning2,inning3,inning4,inning5,inning6,inning7,inning8,inning9,inning10,inning11,inning12,H,AB,AVG,R,RBI
b'20190606OBHT0',2019,64646,b'HT',1017,1201,0,7102,0,7101,1118,0,0,0,0,0,3,5,0,2,1
b'20190606OBHT0',2019,66615,b'HT',3100,1110,0,7402,0,7104,7100,0,0,0,0,0,1,4,0,2,1
b'20190606OBHT0',2019,72443,b'HT',5004,7101,0,0,7101,0,7005,0,0,0,0,0,0,3,0,0,2
b'20190606OBHT0',2019,78643,b'HT',0,0,0,0,0,0,0,1118,0,0,0,0,1,1,0,0,0
b'20190606OBHT0',2019,69652,b'HT',3000,7100,0,0,1110,0,3000,0,0,0,0,0,1,2,0,2,0
b'20190606OBHT0',2019,76368,b'HT',0,0,0,0,0,0,0,7104,0,0,0,0,0,1,0,1,0
b'20190606OBHT0',2019,64560,b'HT',1019,0,7104,0,1012,0,1017,7102,0,0,0,0,3,5,0,2,2
b'20190606OBHT0',2019,76849,b'HT',1017,0,7101,0,1019,0,1011,7101,0,0,0,0,3,5,0,1,2
b'20190606OBHT0',2019,63722,b'HT',1011,0,7006,0,7407,0,1011,0,0,0,0,0,2,4,0,1,1
b'20190606OBHT0',2019,66662,b'HT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190606OBHT0',2019,78603,b'HT',7104,0,0,1019,7003,0,1017,0,0,0,0,0,2,4,0,1,1
b'20190606HHLT0',2019,68743,b'HH',7100,0,1116,0,6102,3000,0,7403,0,0,0,0,1,3,0,2,0
b'20190606HHLT0',2019,78756,b'HH',7104,0,3000,0,1019,7003,0,7407,0,0,0,0,1,4,0,1,1
b'20190606HHLT0',2019,68730,b'HH',1111,0,7007,0,2000,0,2000,0,2000,0,0,0,1,5,0,0,0
b'20190606HHLT0',2019,71752,b'HH',2000,0,5002,0,1017,0,1018,0,0,0,0,0,2,3,0,0,3
b'20190606HHLT0',2019,64706,b'HH',0,0,0,0,0,0,0,0,7006,0,0,0,0,1,0,0,0
b'20190606HHLT0',2019,73136,b'HH',0,7104,2000,0,2000,0,3000,0,0,0,0,0,0,3,0,0,0
b'20190606HHLT0',2019,61554,b'HH',0,0,0,0,0,0,0,0,7005,0,0,0,0,1,0,0,0
b'20190606HHLT0',2019,76753,b'HH',0,3000,0,7102,7104,0,2000,0,0,0,0,0,0,3,0,0,0
b'20190606HHLT0',2019,66715,b'HH',0,1011,0,7001,0,7104,0,0,0,0,0,0,1,3,0,0,0
b'20190606HHLT0',2019,69737,b'HH',0,0,0,0,0,0,7104,0,0,0,0,0,0,1,0,0,0
b'20190606HHLT0',2019,78288,b'HH',0,7006,0,7102,0,3000,0,1011,0,0,0,0,1,3,0,0,0
b'20190606HHLT0',2019,66706,b'HH',0,2000,0,0,1012,2000,0,4104,0,0,0,0,1,3,0,1,0
b'20190606HHLT0',2019,76249,b'LT',7400,0,7003,0,2000,0,3000,0,3000,0,0,0,0,3,0,0,0
b'20190606HHLT0',2019,64504,b'LT',1011,0,1012,0,2000,0,7104,0,7003,0,0,0,2,5,0,0,1
b'20190606HHLT0',2019,77532,b'LT',2000,0,1003,0,0,2000,0,1017,7102,0,0,0,2,5,0,1,0
b'20190606HHLT0',2019,71564,b'LT',7003,0,7003,0,0,7101,0,2000,0,0,0,0,0,4,0,0,0
b'20190606HHLT0',2019,78513,b'LT',0,7005,0,3000,0,7104,0,1017,0,0,0,0,1,3,0,1,0
b'20190606HHLT0',2019,61566,b'LT',0,7104,0,7107,0,0,0,0,0,0,0,0,0,2,0,0,0
b'20190606HHLT0',2019,64501,b'LT',0,0,0,0,0,0,1019,7107,0,0,0,0,1,2,0,0,1
b'20190606HHLT0',2019,72546,b'LT',0,7102,0,7104,0,0,1019,2000,0,0,0,0,1,4,0,0,1
b'20190606HHLT0',2019,62556,b'LT',0,0,1008,7006,0,0,4104,0,7104,0,0,0,1,3,0,1,0
b'20190606HHLT0',2019,67539,b'LT',0,0,4105,0,2000,0,0,0,0,0,0,0,0,1,0,0,0
b'20190606HHLT0',2019,76509,b'LT',0,0,0,0,0,0,7005,0,0,0,0,0,0,1,0,0,0
b'20190606HHLT0',2019,62558,b'LT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190606HHLT0',2019,61204,b'LT',0,0,0,0,0,0,0,0,1011,0,0,0,1,1,1,0,0
b'20190606NCSS0',2019,62907,b'NC',3000,0,7101,0,0,7005,0,1008,0,0,0,0,1,3,0,0,0
b'20190606NCSS0',2019,63963,b'NC',7102,0,0,7006,0,7002,0,7000,0,0,0,0,0,4,0,0,0
b'20190606NCSS0',2019,74465,b'NC',7102,0,0,7104,0,1019,0,0,7301,0,0,0,1,4,0,0,0
b'20190606NCSS0',2019,76232,b'NC',7403,0,0,1017,0,7003,0,0,7001,0,0,0,1,4,0,0,0
b'20190606NCSS0',2019,78813,b'NC',0,7101,0,2000,0,0,7006,0,7100,0,0,0,0,4,0,0,0
b'20190606NCSS0',2019,62931,b'NC',0,2000,0,0,7104,0,7100,0,0,0,0,0,0,3,0,0,0
b'20190606NCSS0',2019,62925,b'NC',0,2000,0,0,1017,0,7005,0,0,0,0,0,1,3,0,0,0
b'20190606NCSS0',2019,69950,b'NC',0,0,7104,0,2000,0,0,2000,0,0,0,0,0,3,0,0,0
b'20190606NCSS0',2019,62934,b'NC',0,0,2000,0,7104,0,0,0,0,0,0,0,0,2,0,0,0
b'20190606NCSS0',2019,64984,b'NC',0,0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0
b'20190606NCSS0',2019,79402,b'SS',1019,0,2000,0,1019,0,0,1017,0,0,0,0,3,4,0,2,1
b'20190606NCSS0',2019,62404,b'SS',3000,0,7300,0,7003,0,0,1011,0,0,0,0,1,3,0,1,0
b'20190606NCSS0',2019,64493,b'SS',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190606NCSS0',2019,61404,b'SS',4102,0,7107,0,7100,0,0,4104,0,0,0,0,0,2,0,0,0
b'20190606NCSS0',2019,67450,b'SS',7101,0,0,7104,0,7102,0,3200,0,0,0,0,0,3,0,0,1
b'20190606NCSS0',2019,66462,b'SS',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b'20190606NCSS0',2019,61197,b'SS',2000,0,0,3000,0,7104,0,1017,0,0,0,0,1,3,0,1,1
b'20190606NCSS0',2019,62415,b'SS',0,7101,0,7101,0,7006,0,5002,0,0,0,0,0,3,0,0,1
b'20190606NCSS0',2019,74540,b'SS',0,7000,0,2000,0,0,7107,1012,0,0,0,0,1,4,0,0,1
b'20190606NCSS0',2019,69453,b'SS',0,1017,0,0,3000,0,7104,1019,0,0,0,0,2,3,0,1,0
b'20190606NCSS0',2019,64410,b'SS',0,7104,0,0,7107,0,2000,7001,0,0,0,0,0,4,0,0,0
b'20190606SKWO0',2019,71837,b'SK',3000,0,1019,0,7104,0,7104,0,0,0,0,0,1,3,0,0,0
b'20190606SKWO0',2019,61353,b'SK',7100,0,7104,0,2000,0,0,4004,0,0,0,0,0,4,0,0,0
b'20190606SKWO0',2019,75847,b'SK',7005,0,0,7005,0,7005,0,7006,0,0,0,0,0,4,0,0,0
b'20190606SKWO0',2019,67872,b'SK',0,7101,0,1008,0,7104,0,7003,0,0,0,0,1,4,0,1,0
b'20190606SKWO0',2019,75151,b'SK',0,7005,0,7003,0,7101,0,0,2000,0,0,0,0,4,0,0,0
b'20190606SKWO0',2019,73209,b'SK',0,7104,0,1116,0,0,7104,0,7006,0,0,0,1,4,0,1,0
b'20190606SKWO0',2019,76802,b'SK',0,0,7104,1018,0,0,1019,0,7006,0,0,0,2,4,0,0,2
b'20190606SKWO0',2019,64803,b'SK',0,0,1018,2000,0,0,0,0,0,0,0,0,1,2,0,0,0
b'20190606SKWO0',2019,62895,b'SK',0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0
b'20190606SKWO0',2019,77243,b'SK',0,0,2000,0,2000,0,0,0,0,0,0,0,0,2,0,0,0
b'20190606SKWO0',2019,76812,b'SK',0,0,0,0,0,0,7006,0,0,0,0,0,0,1,0,0,0
b'20190606SKWO0',2019,67341,b'WO',7100,0,2000,7100,0,0,1011,3100,0,0,0,0,1,4,0,1,0
b'20190606SKWO0',2019,67304,b'WO',2000,0,1011,0,1019,0,7100,1013,0,0,0,0,3,5,0,2,1
b'20190606SKWO0',2019,64300,b'WO',1303,0,1117,0,7005,0,1019,1117,0,0,0,0,4,5,0,1,4
b'20190606SKWO0',2019,68345,b'WO',1110,0,3000,0,2000,0,3000,7003,0,0,0,0,1,3,0,0,0
b'20190606SKWO0',2019,64346,b'WO',2000,0,2000,0,7107,0,3000,0,0,0,0,0,0,3,0,0,1
b'20190606SKWO0',2019,79334,b'WO',0,7102,3000,0,0,1019,7001,0,0,0,0,0,1,3,0,0,0
b'20190606SKWO0',2019,62356,b'WO',0,7100,7107,0,0,7107,0,1018,0,0,0,0,1,4,0,1,0
b'20190606SKWO0',2019,79456,b'WO',0,7104,0,7006,0,7208,0,0,0,0,0,0,0,3,0,0,0
b'20190606SKWO0',2019,79365,b'WO',0,0,0,0,0,0,0,4102,0,0,0,0,0,0,0,0,0
b'20190606SKWO0',2019,65304,b'WO',0,0,3000,2000,0,0,7001,0,0,0,0,0,0,2,0,1,0
b'20190606SKWO0',2019,78168,b'WO',0,0,0,0,0,0,0,7100,0,0,0,0,0,1,0,0,0
b'20190607WOOB0',2019,78168,b'WO',2000,0,7001,0,7000,0,7101,0,0,0,0,0,0,4,0,0,0
b'20190607WOOB0',2019,64300,b'WO',2000,0,7006,0,0,7006,0,7104,0,0,0,0,0,4,0,0,0
b'20190607WOOB0',2019,67341,b'WO',1019,0,2000,0,0,7005,0,7006,0,0,0,0,1,4,0,0,0
b'20190607WOOB0',2019,68345,b'WO',7101,0,0,2000,0,1111,0,6002,0,0,0,0,1,4,0,1,0
b'20190607WOOB0',2019,64346,b'WO',0,1019,0,2000,0,1116,0,2000,0,0,0,0,2,4,0,0,1
b'20190607WOOB0',2019,79334,b'WO',0,2000,0,7004,0,0,0,0,0,0,0,0,0,2,0,0,0
b'20190607WOOB0',2019,64340,b'WO',0,0,0,0,0,7400,0,0,7104,0,0,0,0,2,0,0,0
b'20190607WOOB0',2019,62356,b'WO',0,7006,0,0,7104,0,7101,0,1117,0,0,0,1,4,0,0,0
b'20190607WOOB0',2019,67304,b'WO',0,7006,0,0,7101,0,1011,0,2000,0,0,0,1,4,0,0,0
b'20190607WOOB0',2019,79456,b'WO',0,0,1013,0,1017,0,7102,0,7101,0,0,0,2,4,0,0,0
b'20190607WOOB0',2019,79215,b'OB',7003,0,1303,0,1011,7104,0,0,0,0,0,0,2,4,0,2,2
b'20190607WOOB0',2019,64260,b'OB',0,0,0,0,0,0,0,1018,0,0,0,0,1,1,0,0,1
b'20190607WOOB0',2019,79231,b'OB',7005,0,3000,0,1011,0,3000,1011,0,0,0,0,2,3,0,1,2
b'20190607WOOB0',2019,69209,b'OB',1011,0,7107,0,1019,0,1011,0,0,0,0,0,3,4,0,0,1
b'20190607WOOB0',2019,62234,b'OB',0,0,0,0,0,0,0,7101,0,0,0,0,0,1,0,0,0
b'20190607WOOB0',2019,78224,b'OB',7002,0,7005,0,6000,0,5005,0,0,0,0,0,0,3,0,0,1
b'20190607WOOB0',2019,76267,b'OB',0,3100,7101,0,7001,0,2000,0,0,0,0,0,0,3,0,0,0
b'20190607WOOB0',2019,62244,b'OB',0,2000,0,2000,7101,0,0,3000,0,0,0,0,0,3,0,0,0
b'20190607WOOB0',2019,79240,b'OB',0,7304,0,7101,0,7003,0,7003,0,0,0,0,0,4,0,0,0
b'20190607WOOB0',2019,77248,b'OB',0,2000,0,7300,0,7104,0,1111,0,0,0,0,1,4,0,1,0
b'20190607WOOB0',2019,74206,b'OB',0,0,1116,0,1017,3000,0,3000,0,0,0,0,2,2,0,3,0
b'20190607SSSK0',2019,79402,b'SS',7006,0,0,7107,0,7001,0,7301,0,7104,0,3000,0,5,0,0,0
b'20190607SSSK0',2019,62404,b'SS',7005,0,0,1019,0,0,1110,0,1003,0,1111,3000,4,5,0,1,0
b'20190607SSSK0',2019,61404,b'SS',7102,0,0,1011,0,0,4102,0,7003,0,7000,7000,1,5,0,0,0
b'20190607SSSK0',2019,74540,b'SS',0,7003,0,7101,0,0,1303,0,1116,0,3200,0,2,4,0,1,2
b'20190607SSSK0',2019,61197,b'SS',0,2000,0,0,7104,0,1110,0,2000,0,0,0,1,4,0,0,0
b'20190607SSSK0',2019,67450,b'SS',0,0,0,0,0,0,0,0,0,0,2000,0,0,1,0,0,0
b'20190607SSSK0',2019,68407,b'SS',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190607SSSK0',2019,62415,b'SS',0,7100,0,0,7104,0,2000,0,3000,0,7001,0,0,4,0,0,0
b'20190607SSSK0',2019,69453,b'SS',0,0,2000,0,7101,0,7100,0,2000,0,0,1012,1,5,0,0,0
b'20190607SSSK0',2019,72456,b'SS',0,0,7104,0,0,7102,0,0,0,0,0,0,0,2,0,0,0
b'20190607SSSK0',2019,66462,b'SS',0,0,0,0,0,0,0,7100,0,4002,0,4105,0,2,0,0,0
b'20190607SSSK0',2019,64469,b'SS',0,0,2000,0,0,7005,0,3000,0,2000,0,2000,0,4,0,0,0
b'20190607SSSK0',2019,71837,b'SK',2000,0,0,1017,0,7006,3100,0,7104,0,1017,0,2,5,0,0,0
b'20190607SSSK0',2019,61353,b'SK',2000,0,0,1011,0,6001,2000,0,0,1110,0,0,2,5,0,0,0
b'20190607SSSK0',2019,76869,b'SK',0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,1,0
b'20190607SSSK0',2019,75847,b'SK',7006,0,0,7005,0,3000,7003,0,0,3200,0,1304,1,4,0,1,2
b'20190607SSSK0',2019,67872,b'SK',0,3000,0,2000,0,7005,0,2000,0,2000,0,0,0,4,0,0,0
b'20190607SSSK0',2019,75151,b'SK',0,7212,0,7005,0,0,1017,2000,0,3000,0,0,1,4,0,1,0
b'20190607SSSK0',2019,76812,b'SK',0,7102,0,0,2000,0,1017,0,0,0,0,0,1,3,0,0,0
b'20190607SSSK0',2019,64803,b'SK',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
b'20190607SSSK0',2019,77243,b'SK',0,0,0,0,0,0,0,2000,0,3000,0,0,0,1,0,0,0
b'20190607SSSK0',2019,73209,b'SK',0,0,2000,0,7101,0,4104,0,2000,2000,0,0,0,4,0,0,0
b'20190607SSSK0',2019,76158,b'SK',0,0,2000,0,2000,0,0,0,0,0,0,0,0,2,0,0,0
b'20190607SSSK0',2019,62895,b'SK',0,0,0,0,0,0,1116,0,2000,0,2000,0,1,3,0,0,2
b'20190607SSSK0',2019,76802,b'SK',0,0,7101,0,0,7003,1017,0,3000,0,7003,0,1,4,0,0,0
b'20190607LTKT0',2019,76249,b'LT',1022,0,3000,0,3000,3000,0,0,2000,0,0,0,1,2,0,0,0
b'20190607LTKT0',2019,64504,b'LT',7107,0,7201,0,7006,7102,0,0,7300,0,0,0,0,5,0,0,0
b'20190607LTKT0',2019,77532,b'LT',1001,0,0,3000,3000,0,7005,0,7100,0,0,0,1,3,0,0,0
b'20190607LTKT0',2019,71564,b'LT',3000,0,0,7005,7107,0,7100,0,0,0,0,0,0,3,0,0,0
b'20190607LTKT0',2019,78513,b'LT',7101,0,0,1013,0,7102,7102,0,0,0,0,0,1,4,0,0,0
b'20190607LTKT0',2019,62556,b'LT',0,7003,0,7102,0,2000,0,7104,0,0,0,0,0,4,0,0,0
b'20190607LTKT0',2019,65586,b'LT',0,7104,0,3000,0,3000,0,0,0,0,0,0,0,1,0,1,0
b'20190607LTKT0',2019,64501,b'LT',0,0,0,0,0,0,0,7104,0,0,0,0,0,1,0,0,0
b'20190607LTKT0',2019,61204,b'LT',0,7104,0,7102,0,1017,0,1011,0,0,0,0,2,4,0,0,0
b'20190607LTKT0',2019,67539,b'LT',0,0,7104,0,2000,0,0,0,0,0,0,0,0,2,0,0,0
b'20190607LTKT0',2019,61566,b'LT',0,0,0,0,0,1019,0,0,0,0,0,0,1,1,0,0,1
b'20190607LTKT0',2019,62558,b'LT',0,0,0,0,0,0,0,7006,0,0,0,0,0,1,0,0,0
b'20190607LTKT0',2019,64004,b'KT',3000,0,6000,0,7006,0,0,1003,0,0,0,0,1,3,0,1,0
b'20190607LTKT0',2019,64868,b'KT',7005,0,7304,0,0,2000,0,0,0,0,0,0,0,3,0,0,0
b'20190607LTKT0',2019,64012,b'KT',0,0,0,0,0,0,0,4102,0,0,0,0,0,0,0,0,0
b'20190607LTKT0',2019,68050,b'KT',1301,0,0,1019,0,7006,0,7005,0,0,0,0,2,4,0,1,1
b'20190607LTKT0',2019,74339,b'KT',2000,0,0,7102,0,7407,0,3000,0,0,0,0,0,3,0,0,0
b'20190607LTKT0',2019,76313,b'KT',0,7006,0,7006,0,0,1008,1011,0,0,0,0,2,4,0,0,1
b'20190607LTKT0',2019,73113,b'KT',0,2000,0,3000,0,0,4102,0,0,0,0,0,0,1,0,0,0
b'20190607LTKT0',2019,78548,b'KT',0,7101,0,7101,0,0,3000,0,0,0,0,0,0,2,0,0,0
b'20190607LTKT0',2019,64006,b'KT',0,0,1008,0,4002,0,0,0,0,0,0,0,1,2,0,0,0
b'20190607LTKT0',2019,67025,b'KT',0,0,0,0,0,0,7100,0,0,0,0,0,0,1,0,0,0
b'20190607LTKT0',2019,64906,b'KT',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190607LTKT0',2019,62802,b'KT',0,0,7101,0,7101,0,7407,0,0,0,0,0,0,3,0,0,0
b'20190607LGHH0',2019,61186,b'LG',7108,0,7100,0,1011,0,1019,0,1019,0,0,0,3,5,0,0,1
b'20190607LGHH0',2019,65207,b'LG',2000,0,0,7003,7402,0,0,0,0,0,0,0,0,3,0,0,0
b'20190607LGHH0',2019,78361,b'LG',0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0
b'20190607LGHH0',2019,79198,b'LG',0,0,0,0,0,0,0,0,7104,0,0,0,0,1,0,0,0
b'20190607LGHH0',2019,76290,b'LG',7006,0,0,1117,0,7005,0,1301,3200,0,0,0,2,4,0,1,1
b'20190607LGHH0',2019,69150,b'LG',0,1019,0,7001,0,7102,0,7104,7402,0,0,0,1,5,0,0,0
b'20190607LGHH0',2019,79192,b'LG',0,2000,0,7102,0,1019,0,2000,1009,0,0,0,2,5,0,0,0
b'20190607LGHH0',2019,78135,b'LG',0,7005,0,0,2000,7102,0,1008,7006,0,0,0,1,5,0,0,0
b'20190607LGHH0',2019,77564,b'LG',0,2000,0,0,1011,0,2000,0,0,0,0,0,1,3,0,1,0
b'20190607LGHH0',2019,69100,b'LG',0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0
b'20190607LGHH0',2019,71184,b'LG',0,0,7104,0,3100,0,1018,0,0,0,0,0,1,2,0,0,0
b'20190607LGHH0',2019,78217,b'LG',0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0
b'20190607LGHH0',2019,67123,b'LG',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190607LGHH0',2019,79109,b'LG',0,0,2000,0,2000,0,2000,7100,0,0,0,0,0,4,0,0,0
b'20190607LGHH0',2019,68743,b'HH',7100,0,1118,0,0,6000,7101,0,0,0,0,0,1,4,0,1,1
b'20190607LGHH0',2019,78756,b'HH',7000,0,7104,0,0,7100,0,2000,0,0,0,0,0,4,0,0,0
b'20190607LGHH0',2019,68730,b'HH',7104,0,0,7005,0,1018,0,2000,0,0,0,0,1,4,0,1,1
b'20190607LGHH0',2019,71752,b'HH',0,7102,0,7006,0,1019,0,7006,0,0,0,0,1,4,0,0,0
b'20190607LGHH0',2019,76753,b'HH',0,7102,0,2000,0,4104,0,0,0,0,0,0,0,2,0,0,1
b'20190607LGHH0',2019,73136,b'HH',0,7100,0,0,2000,2000,0,0,0,0,0,0,0,3,0,0,0
b'20190607LGHH0',2019,61554,b'HH',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190607LGHH0',2019,66715,b'HH',0,0,7107,0,1116,0,0,0,0,0,0,0,1,2,0,0,0
b'20190607LGHH0',2019,69737,b'HH',0,0,0,0,0,0,7102,0,0,0,0,0,0,1,0,0,0
b'20190607LGHH0',2019,78288,b'HH',0,0,1011,0,7003,0,1011,0,0,0,0,0,2,3,0,1,0
b'20190607LGHH0',2019,66706,b'HH',0,0,2000,0,7005,0,7001,0,0,0,0,0,0,3,0,0,0
b'20190607HTNC0',2019,66606,b'HT',3000,0,1011,0,0,2000,0,0,0,0,0,0,1,2,0,0,0
b'20190607HTNC0',2019,79608,b'HT',0,0,0,0,0,0,0,7005,0,0,0,0,0,1,0,0,0
b'20190607HTNC0',2019,64646,b'HT',7212,0,7002,0,0,1019,0,0,2000,0,0,0,1,4,0,0,0
b'20190607HTNC0',2019,66615,b'HT',7101,0,0,7005,0,2000,0,0,0,0,0,0,0,3,0,0,0
b'20190607HTNC0',2019,78643,b'HT',0,0,0,0,0,0,0,0,7400,0,0,0,0,1,0,0,0
b'20190607HTNC0',2019,72443,b'HT',0,1019,0,7006,0,0,2000,0,1301,0,0,0,2,4,0,1,1
b'20190607HTNC0',2019,69652,b'HT',0,7006,0,2000,0,0,7005,0,7005,0,0,0,0,4,0,0,0
b'20190607HTNC0',2019,64560,b'HT',0,7212,0,0,7104,0,1017,0,0,0,0,0,1,3,0,0,0
b'20190607HTNC0',2019,76849,b'HT',0,0,7100,0,1017,0,7307,0,0,0,0,0,1,3,0,0,0
b'20190607HTNC0',2019,66662,b'HT',0,0,7402,0,7101,0,0,0,0,0,0,0,0,2,0,0,0
b'20190607HTNC0',2019,70410,b'HT',0,0,0,0,0,0,0,1111,0,0,0,0,1,1,0,0,0
b'20190607HTNC0',2019,78603,b'HT',0,0,1019,0,7104,0,0,4105,0,0,0,0,1,2,0,0,0
b'20190607HTNC0',2019,62907,b'NC',7006,0,7101,0,0,1019,7101,0,0,0,0,0,1,4,0,1,0
b'20190607HTNC0',2019,64984,b'NC',2000,0,2000,0,0,6002,0,2000,0,0,0,0,0,4,0,0,0
b'20190607HTNC0',2019,62931,b'NC',1011,0,0,2000,0,4102,0,7005,0,0,0,0,1,3,0,0,0
b'20190607HTNC0',2019,76232,b'NC',1116,0,0,7001,0,3200,0,1016,0,0,0,0,2,3,0,0,0
b'20190607HTNC0',2019,60566,b'NC',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190607HTNC0',2019,78813,b'NC',0,1116,0,1017,0,5002,0,0,1303,0,0,0,3,3,0,1,2
b'20190607HTNC0',2019,63963,b'NC',0,7107,0,2000,0,3000,0,0,0,0,0,0,0,2,0,0,0
b'20190607HTNC0',2019,69950,b'NC',0,2000,0,0,7102,7104,0,0,0,0,0,0,0,3,0,0,0
b'20190607HTNC0',2019,73213,b'NC',0,2000,0,0,7402,0,2000,0,0,0,0,0,0,3,0,0,0
b'20190607HTNC0',2019,62934,b'NC',0,0,2000,0,2000,0,7001,0,0,0,0,0,0,3,0,0,0
b'20190608WOOB0',2019,78168,b'WO',7006,7402,0,0,7005,0,1011,0,1017,0,0,0,2,5,0,0,1
b'20190608WOOB0',2019,64300,b'WO',7001,0,7006,0,7006,0,7004,0,3200,0,0,0,0,4,0,0,0
b'20190608WOOB0',2019,67341,b'WO',7003,0,1301,0,1011,0,7100,0,7100,0,0,0,2,5,0,1,2
b'20190608WOOB0',2019,68345,b'WO',0,3100,7407,0,2000,0,0,7001,0,0,0,0,0,3,0,0,0
b'20190608WOOB0',2019,64346,b'WO',0,7101,7101,0,0,2000,0,7005,0,0,0,0,0,4,0,1,0
b'20190608WOOB0',2019,65399,b'WO',0,7003,0,2000,0,7005,0,7006,0,0,0,0,0,4,0,0,0
b'20190608WOOB0',2019,62356,b'WO',0,1019,0,7003,0,1011,0,0,7101,0,0,0,2,4,0,1,0
b'20190608WOOB0',2019,79365,b'WO',0,1011,0,2000,0,2000,0,0,7005,0,0,0,1,4,0,0,1
b'20190608WOOB0',2019,67304,b'WO',0,1110,0,0,1011,0,7101,0,1110,0,0,0,3,4,0,2,1
b'20190608WOOB0',2019,79215,b'OB',7101,0,7006,2000,0,1018,0,7101,0,0,0,0,1,5,0,0,0
b'20190608WOOB0',2019,79231,b'OB',2000,0,7101,0,7101,2000,0,0,7101,0,0,0,0,5,0,0,0
b'20190608WOOB0',2019,69209,b'OB',1011,0,0,7102,7100,0,7004,0,0,0,0,0,1,4,0,0,0
b'20190608WOOB0',2019,62234,b'OB',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b'20190608WOOB0',2019,75334,b'OB',0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0
b'20190608WOOB0',2019,78224,b'OB',2000,0,0,1019,1110,0,7100,0,2000,0,0,0,2,5,0,1,0
b'20190608WOOB0',2019,76267,b'OB',0,7101,0,3000,3000,0,1011,0,0,0,0,0,1,2,0,1,0
b'20190608WOOB0',2019,62244,b'OB',0,2000,0,7006,3000,0,7100,0,0,0,0,0,0,3,0,0,0
b'20190608WOOB0',2019,79240,b'OB',0,7102,0,1013,7102,0,0,7107,0,0,0,0,1,4,0,1,1
b'20190608WOOB0',2019,77248,b'OB',0,0,7005,1110,0,2000,0,2000,0,0,0,0,1,4,0,1,2
b'20190608WOOB0',2019,74206,b'OB',0,0,1118,1111,0,7102,0,1011,0,0,0,0,3,4,0,0,1
b'20190608SSSK0',2019,79402,b'SS',2000,0,1017,0,0,7003,0,3100,0,0,0,0,1,3,0,0,0
b'20190608SSSK0',2019,62404,b'SS',1019,0,7101,0,0,7006,0,7101,0,0,0,0,1,4,0,0,0
b'20190608SSSK0',2019,61404,b'SS',7003,0,0,1019,0,7104,0,7006,0,0,0,0,1,4,0,0,0
b'20190608SSSK0',2019,74540,b'SS',2000,0,0,7208,0,0,2000,0,0,0,0,0,0,3,0,0,0
b'20190608SSSK0',2019,69442,b'SS',0,0,0,0,0,0,0,0,7104,0,0,0,0,1,0,0,0
b'20190608SSSK0',2019,69453,b'SS',0,7006,0,7104,0,0,7001,0,0,0,0,0,0,3,0,0,0
b'20190608SSSK0',2019,72456,b'SS',0,0,0,0,0,0,0,0,7102,0,0,0,0,1,0,0,0
b'20190608SSSK0',2019,62415,b'SS',0,7102,0,0,2000,0,0,0,0,0,0,0,0,2,0,0,0
b'20190608SSSK0',2019,64469,b'SS',0,0,0,0,0,0,1011,0,7104,0,0,0,1,2,0,0,0
b'20190608SSSK0',2019,61197,b'SS',0,7104,0,0,1116,0,7400,0,0,0,0,0,1,3,0,0,0
b'20190608SSSK0',2019,68407,b'SS',0,0,7100,0,2000,0,0,1011,0,0,0,0,1,3,0,0,0
b'20190608SSSK0',2019,66462,b'SS',0,0,7407,0,7101,0,0,7005,0,0,0,0,0,3,0,0,0
b'20190608SSSK0',2019,61353,b'SK',7102,0,7003,7001,0,1008,0,0,0,0,0,0,1,4,0,0,0
b'20190608SSSK0',2019,76869,b'SK',0,0,0,0,0,0,0,2000,0,0,0,0,0,1,0,1,0
b'20190608SSSK0',2019,62895,b'SK',7002,0,3000,6000,0,7100,0,7006,0,0,0,0,0,4,0,0,0
b'20190608SSSK0',2019,75847,b'SK',7104,0,3100,7004,0,5004,0,1302,0,0,0,0,1,3,0,1,3
b'20190608SSSK0',2019,67872,b'SK',0,1302,1008,0,1018,7005,0,7003,0,0,0,0,3,5,0,2,2
b'20190608SSSK0',2019,75151,b'SK',0,7407,7403,0,1011,0,7006,0,0,0,0,0,1,4,0,0,0
